Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
3648863,3648863,19.2,0.3841978911,0.8590926012,384.1978910643,859.0926012318,0.2387294278,0.5338152287,1260.4918089193,2818.5453698252,1207638000000,38.3181942939,137945.4994580710,85713.9688160444,0.4141553882,161.1064453125,61956764,38498148,23,2,0.41255,5.164,2458000.5,0.4882591805304690,1.108398943527280,54.31121512367610,195.5829111999240,426.2285941455230,0.5672129836598140,336.3292528540760,1.649584903394750,2457964.324512890000,30.55443848373240,0.84461719590096,FALSE
3683396,3683396,20.6,0.2016299194,0.4508582062,201.6299194428,450.8582061718,0.1252869847,0.2801502144,661.5155049046,1479.1936371367,1207638000000,36.293737275,130657.4541900070,81185.4609104518,0.3797956717,147.7405090332,56816624,35304212,10,7,0.155957,4.276,2458000.5,0.5976203308551610,1.410300625095290,45.33449189399470,352.4489213785870,611.7387262520260,0.5674762989206010,116.5899582510670,2.253124951269970,2458203.203303060000,240.7118366535030,0.5884865295444540,FALSE
3404524,3404524,22.8,0.0732073989,0.1636967205,73.2073989347,163.696720474,0.0454889547,0.1017163949,240.181762721,537.0627483999,1208242800000,8.9604454706,32257.6036941557,20043.6204731825,0.0336347552,13.0839195251,5031688,3126546,11,7,0.0189179,3.312,2458000.5,0.5865772940630560,2.334399630615020,3.723405682523520,28.50709352845440,1302.750461274670,0.9650938120270660,186.0209410266380,3.703705449202980,2458484.784971630000,226.1734576433610,0.2763384168352250,FALSE
2009856,2009856,17.4,0.8801465209,1.9680674509,880.1465209007,1968.067450894,0.5468975238,1.22290004,2887.6199116319,6456.914415591,1208242800000,24.7243549484,89007.6778143066,55305.9095841173,0.3695169062,143.7420806885,55278944,34348744,80,0,0.0223148,3.329,2458000.5,0.6259301955301840,2.242335391272290,9.826916676082620,168.162897580468,1226.448409042800,0.8387899613689750,116.1550876754220,3.645880821175610,2458301.881283160000,271.5354048830220,0.2935304879892720,TRUE
2175706,2175706,18.4,0.5553349116,1.2417666126,555.334911581,1241.766612574,0.3450690093,0.7715977618,1821.9649913114,4074.0375731972,1208242800000,21.7110840246,78159.9024887065,48565.5238547188,0.3560394185,138.4993286133,53262736,33095930,143,0,0.028314,5.779,2458000.5,0.3498175834077440,1.054028686106750,1.991106291938950,299.7065641824990,395.2547272990420,0.6853109182904450,24.02903301999090,1.42274645392305,2458192.870282500000,184.7881760388940,0.910805045799316,TRUE
2434326,2434326,18.4,0.5553349116,1.2417666126,555.334911581,1241.766612574,0.3450690093,0.7715977618,1821.9649913114,4074.0375731972,1208242800000,20.0876215225,72315.4374809842,44934.0005836704,0.3377500138,131.3847503662,50526684,31395826,33,1,0.03814,8.751,2458000.5,0.5311980211575070,0.6352164510266500,18.94493054984400,37.03187445787720,184.9187855050640,0.2977907292345990,352.9927365644640,0.9726421728187000,2458023.337663670000,315.5396229787830,1.946800586088320,TRUE
3278402,3278402,24.7,0.0305179233,0.0682401509,30.5179232594,68.2401509401,0.0189629525,0.0424024508,100.1244233463,223.8850168104,1208242800000,17.1356721761,61688.4198340036,38330.7850907452,0.4193845454,163.1405792236,62739036,38984228,15,0,0.0118219,6.969,2458000.5,0.2127186945259940,0.8414116326471930,2.968786323461880,225.516238794765,281.9104629294480,0.6624276485914970,182.4322048096080,1.020395616702890,2457860.824001960000,178.3664173826190,1.277001201938700,FALSE
3407944,3407944,19.8,0.2914439045,0.6516883822,291.4439045349,651.6883821679,0.1810947904,0.4049402617,956.1808197541,2138.0853117517,1208242800000,21.2643827631,76551.7779472892,47566.2978028587,0.3034683976,118.0492095947,45398228,28209150,22,0,0.117307,4.906,2458000.5,0.7765953627328230,1.197747169436030,21.77340385753660,31.94881815541780,478.7911967074190,0.2675822719256430,292.8493423590700,2.12791206694641,2457972.673086530000,20.92287602430700,0.7518935236814520,FALSE
3409437,3409437,19.8,0.2914439045,0.6516883822,291.4439045349,651.6883821679,0.1810947904,0.4049402617,956.1808197541,2138.0853117517,1208242800000,14.6560106893,52761.6384815488,32784.0303109379,0.445036357,173.119140625,66576492,41368712,28,1,0.0617808,4.916,2458000.5,0.280810658219128,1.272906571946220,29.24423436194580,205.922336061426,524.5576438725310,0.9154608396265460,248.643227818863,1.630352304265890,2458108.871587300000,285.6253876308060,0.6862925442136560,FALSE
2274138,2274138,17.8,0.7320739893,1.6369672047,732.0739893473,1636.96720474,0.4548895468,1.017163949,2401.8176272101,5370.6274839991,1208847600000,22.3923311219,80612.3920388072,50089.4054865578,0.1575188701,61.2748374939,23564486,14642293,123,0,0.101518,4.739,2458000.5,0.5689333406810210,1.323972899715290,12.83102734927430,192.8587711008400,556.4383707837830,0.5707205749091320,129.105037501435,2.077225224521450,2457972.993409930000,17.79599133436420,0.646971918009382,FALSE
2301011,2301011,18.4,0.5553349116,1.2417666126,555.334911581,1241.766612574,0.3450690093,0.7715977618,1821.9649913114,4074.0375731972,1208847600000,24.7517614396,89106.3411825884,55367.2151642589,0.3336511695,129.7902984619,49913504,31014812,42,1,0.0859218,4.348,2458000.5,0.5452061012304860,1.508772827874190,5.366462864625270,276.900325208858,676.9151092417810,0.6861806767464090,194.7515116443250,2.331364979001980,2457913.572789680000,46.23001508986220,0.531824441624947,FALSE
3102780,3102780,21.5,0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,1208847600000,2.1510818131,7743.8945271578,4811.754907722,0.4800425639,186.7365570068,71813344,44622744,36,0,0.133544,3.643,2458000.5,0.4564547586329010,2.061746633282120,2.66265260352222,118.8545207285210,1081.312859730120,1.120652571425130,58.08820243230510,3.002840695139110,2457763.365807060000,78.94876000856670,0.332928621684803,FALSE
3397141,3397141,17.5,0.8405334021,1.8794898244,840.5334020728,1879.4898243938,0.5222830806,1.1678604717,2757.6556068564,6166.3053954643,1208847600000,19.6703657721,70813.316779592,44000.6411956304,0.2584726623,100.5458602905,38666960,24026534,50,0,0.196327,2.971,2458000.5,0.6187799958371660,2.688146380830660,23.49789816466560,220.4579946747970,1609.821777327940,1.024775174490570,298.1707185410710,4.351517587170750,2457762.846227200000,53.14585714591890,0.2236272394063050,FALSE
3408076,3408076,19.6,0.3195618867,0.7145621017,319.5618867213,714.5621017269,0.1985664891,0.4440081677,1048.4314204307,2344.3639258298,1208847600000,4.2989248024,15476.1292887154,9616.2648905354,0.3467065213,134.8688354492,51866556,32228384,23,1,0.211053,3.515,2458000.5,0.4542533587216670,2.207622776400380,3.776098442017570,136.9160405358670,1198.079745202170,1.204802715430050,82.57219468460030,3.210442837370700,2458194.843413670000,301.6035291468550,0.3004808331345700,FALSE
3409708,3409708,19.6,0.3195618867,0.7145621017,319.5618867213,714.5621017269,0.1985664891,0.4440081677,1048.4314204307,2344.3639258298,1208847600000,11.150124042,40140.4465511834,24941.7124695395,0.4474391162,174.053817749,66935936,41592064,55,1,0.175219,4.588,2458000.5,0.2779089642314820,1.4264425490884,20.8181528594977,224.0346760816630,622.2714188547400,1.030021377735530,249.4576210911960,1.822863720441270,2458184.455871450000,253.5768031166190,0.5785256868499000,FALSE
3433367,3433367,21.2,0.1529519353,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.2125156703,501.8108275547,1122.0831222578,1208847600000,22.9689345472,82688.1643699988,51379.2096886807,0.4959693025,192.9320526123,74195952,46103228,11,2,0.164086,4.970,2458000.5,0.09474676611184380,1.227624404753960,40.82475930278170,208.3524638616060,496.8172848921190,1.111310962403550,120.5350709237870,1.343937847104380,2458171.686399050000,235.9562005345970,0.7246124701119690,FALSE
3654483,3654483,25.5,0.0211132445,0.0472106499,21.113244479,47.2106498806,0.0131191578,0.0293353287,69.2691770164,154.8905885541,1208847600000,3.1987763692,11515.5949291776,7155.3428602992,0.1884666265,73.3135147095,28194206,17519068,16,5,0.0297349,5.528,2458000.5,0.1064290917807000,1.130536133654750,2.862689347802720,78.63417774554640,439.0612386764370,1.010214199724620,18.16760125743060,1.250858067584890,2457970.612040390000,24.50607002134330,0.8199311810927120,FALSE
3467261,3467261,22.1,0.1010543415,0.2259643771,101.054341542,225.9643771094,0.0627922373,0.140407711,331.5431259047,741.3529669956,1208847600000,14.6127305299,52605.8299076216,32687.2169223219,0.2986307303,116.1673583984,44674524,27759462,10,6,0.150051,5.768,2458000.5,0.2489470689354050,1.046304081911190,23.73870968884860,4.972058517926770,390.9176742630270,0.7858297475042490,224.6271748065310,1.306778416318130,2458115.624486240000,253.9807080280960,0.9209100117529500,FALSE
2496001,2496001,17.5,0.8405334021,1.8794898244,840.5334020728,1879.4898243938,0.5222830806,1.1678604717,2757.6556068564,6166.3053954643,1208847600000,19.6703657381,70813.316657173,44000.6411195639,0.2584726623,100.5458602905,38666960,24026534,51,0,0.196327,2.971,2458000.5,0.618779995828181,2.688146380827620,23.49789816427140,220.4579946758370,1609.821777325210,1.024775174513570,298.170718540717,4.351517587141670,2457762.846227200000,53.14585714548820,0.2236272394066850,FALSE
2186823,2186823,19.2,0.3841978911,0.8590926012,384.1978910643,859.0926012318,0.2387294278,0.5338152287,1260.4918089193,2818.5453698252,1210230000000,18.7982710639,67673.7758301653,42049.8525429158,0.3032120576,117.9494857788,45359876,28185320,54,0,0.23759,4.975,2458000.5,0.6768395547475530,1.205010987670600,21.96101120956540,190.0814278182720,483.153285694557,0.3894118873097230,161.1340875484550,2.020610088031490,2458041.562988820000,329.4037556758460,0.7451051470807700,FALSE
2242643,2242643,17.4,0.8801465209,1.9680674509,880.1465209007,1968.067450894,0.5468975238,1.22290004,2887.6199116319,6456.914415591,1210230000000,38.5485031776,138774.6114395300,86229.146758079,0.2553662874,99.3374862671,38202256,23737780,73,0,0.00818464,3.427,2458000.5,0.8643327592088510,1.834236299108160,8.488163494513680,39.43762398434590,907.3635989893530,0.2488457776589720,48.2865317247138,3.419626820557340,2458186.997298260000,286.00647915808,0.3967538486236150,TRUE
3519518,3519518,24.4,0.0350392641,0.0783501764,35.0392641108,78.3501764334,0.0217723826,0.0486845275,114.9582192654,257.0543928497,1210230000000,16.643617004,59917.0212142783,37230.106876172,0.4016115542,156.2268981934,60080236,37332128,24,2,0.00184959,5.934,2458000.5,0.1503116064839000,1.029522079425050,0.1668281176381040,201.8504404238900,381.5504099023000,0.8747729617560250,137.8162471836930,1.184271197094070,2458095.081316770000,270.7607457510080,0.943518839600203,FALSE
3563921,3563921,19.7,0.3051792326,0.6824015094,305.1792325939,682.4015094011,0.1896295249,0.4240245083,1001.2442334633,2238.8501681036,1210230000000,6.9296172431,24946.6220752337,15500.8608111362,0.4711777877,183.2881622314,70487192,43798712,26,1,0.295518,4.921,2457800.5,0.05185783163439600,1.315088893344500,16.20433823185370,98.41762693739700,550.8471309186370,1.246891234929180,294.8393542188790,1.383286551759820,2457608.585605060000,125.423512803654,0.6535388491533670,FALSE
3726791,3726791,21.9,0.1108038821,0.2477650126,110.8038821264,247.7650126055,0.068850319,0.1539539936,363.5298086356,812.8773639568,1210230000000,7.6602907257,27577.0466125117,17135.3043243132,0.4660220136,181.2825622559,69715904,43319452,42,3,0.0118873,5.202,2458000.5,0.2665291322215920,1.217696251228670,5.350606603447780,332.5034193512890,490.802629047004,0.8931447260792100,115.3149078058940,1.542247776378140,2457861.112885090000,102.2393899283310,0.7334924034514960,TRUE
2482244,2482244,19.8,0.2914439045,0.6516883822,291.4439045349,651.6883821679,0.1810947904,0.4049402617,956.1808197541,2138.0853117517,1210230000000,6.9296148924,24946.6136124734,15500.8555527061,0.4711776767,183.2881164551,70487176,43798700,32,0,0.296053,4.921,2458000.5,0.05189200123623780,1.315036386082630,16.20501047738930,98.41072926484890,550.8141409215440,1.246796516310330,294.8904954555260,1.383276255854930,2458159.489484470000,256.0879720460730,0.6535779916574020,FALSE
2418094,2418094,19.3,0.3669061375,0.8204270649,366.9061375314,820.4270648822,0.2279848336,0.5097895857,1203.7603322587,2691.6899315481,1210834800000,20.5083654359,73830.1155693682,45875.1626436443,0.3119760209,121.3586730957,46670948,28999982,72,0,0.0173652,4.253,2458000.5,0.4411406951438880,1.486319937030880,38.33273767242430,249.90465299,661.8611382388600,0.8306437268028590,297.6302583472850,2.141996147258900,2457860.148476060000,76.34010474381470,0.5439207398668560,TRUE
3350777,3350777,20.0,0.2658,0.5943468684,265.8,594.3468684194,0.1651604118,0.369309908,872.047272,1949.9569797852,1210834800000,10.1591602702,36572.9769726851,22725.0256083887,0.2231691134,86.812789917,33385626,20744866,32,1,0.0718663,4.321,2458000.5,0.4861032122323590,1.528885553074840,14.32729156948300,23.20722839242470,690.4955629707000,0.785689374589515,270.7734009041170,2.272081731560170,2458102.631040990000,306.7524822343280,0.5213646825638990,FALSE
3409990,3409990,20.8,0.1838886721,0.411187571,183.8886720703,411.1875710413,0.1142630881,0.2555000322,603.309310875,1349.040630575,1211439600000,12.3103148957,44317.1336245384,27536.9433902027,0.4691598678,182.5031890869,70185320,43611136,14,1,0.139562,4.152,2458000.5,0.6484477073621910,1.546900366446810,18.3852313277902,31.12087676180660,702.7355761911200,0.5438163703066420,307.2900472835140,2.549984362586970,2458196.408725520000,259.6391479549680,0.5122837269051150,FALSE
3477940,3477940,28.9,0.004411182,0.0098637028,4.411182,9.8637028131,0.0027409806,0.0061290189,14.4723823528,32.3612307372,1211439600000,6.4759127685,23313.2859664825,14485.9692717847,0.0590272927,22.9616165161,8830357,5486929.5,8,7,0.00182612,5.653,2458000.5,0.2618323359947980,1.090731947327510,2.525988945073620,57.15471119947430,416.0786938676790,0.8051430536145920,273.7683893222460,1.376320841040430,2458002.049310370000,358.6595042234660,0.8652209433114770,FALSE
3767163,3767163,26.0,0.0167708462,0.0375007522,16.7708462163,37.5007521798,0.0104209175,0.0233018799,55.0224631002,123.0339677816,1211439600000,8.5376121205,30735.4036339763,19097.784552456,0.1810078995,70.4120788574,27078398,16825736,6,7,0.0378728,4.938,2458000.5,0.267622160982934,1.306191692624450,8.75774823094787,309.3065445644260,545.2664830056090,0.9566258491863410,232.2606449527730,1.655757536062570,2457830.027672340000,112.5505415586570,0.6602276340471440,FALSE
3763268,3763268,26.2,0.0152951935,0.0342010925,15.2951935344,34.201092472,0.0095039897,0.021251567,50.1810827555,112.2083122258,1211439600000,23.4643104255,84471.5175318526,52487.3159908336,0.4826592694,187.7544555664,72204800,44865984,8,5,0.00656961,5.372,2458000.5,0.3279920750116150,1.161242818729830,3.494009449150940,45.30424849768750,457.0702859295820,0.7803643770222990,87.94026097926840,1.542121260437370,2458221.389464200000,186.021928004312,0.7876250351033830,FALSE
3410588,3410588,23.7,0.0483676488,0.1081533507,48.3676488219,108.1533506775,0.0300542543,0.0672033557,158.6865169607,354.8338390368,1212908400000,8.1454366526,29323.5719492741,18220.5272481476,0.0595773703,23.1755981445,8912648,5538062.5,16,7,0.0480317,3.512,2458000.5,0.5120009472590120,2.15444954326276,7.199009324291110,73.48240033090830,1155.055674576370,1.051369336290480,200.7386637480720,3.257529750235040,2458108.504920290000,326.3377513668850,0.3116732880707530,FALSE
3412892,3412892,25.1,0.0253837029,0.0567596853,25.3837029364,56.7596852866,0.0157726969,0.0352688224,83.279867942,186.2194458756,1212908400000,13.4602390626,48456.8606254288,30109.2087591727,0.0285764083,11.1162223816,4274970,2656343,8,8,0.018452,4.741,2454616.5,0.4391876444779500,1.353657467424560,11.80239760637190,72.19153352711910,575.2565892107020,0.7591478328763790,265.6675323057220,1.948167101972740,2454682.348707810000,318.7913719625090,0.6258076947783400,FALSE
3530352,3530352,19.9,0.2783267681,0.6223575734,278.3267680719,622.3575733667,0.1729441822,0.3867149477,913.1455937611,2041.8556210042,1212908400000,34.8906411043,125606.3079755670,78046.8750862626,0.4532290093,176.3060913086,67802096,42130268,13,8,0.362656,3.828,2455371.5,0.765186647371358,1.62798169635382,28.71798619482140,228.4510473250470,758.7045760623600,0.3822718401389040,163.7096502590070,2.873691552568740,2455430.653674150000,331.9319965031880,0.4744929862798280,FALSE
3518265,3518265,26.1,0.0160160338,0.0358129403,16.0160337979,35.8129403019,0.0099518989,0.0222531225,52.5460443254,117.4965270602,1212908400000,4.6547784753,16757.2025109454,10412.2739713149,0.1698893858,66.0869750977,25415092,15792206,8,6,0.00746229,6.017,2458000.5,0.05011939580042160,1.011213823457290,8.185945812833010,39.22184827949830,371.4179799543670,0.9605323976005720,60.33528462538530,1.061895249314000,2458165.711564470000,199.8673020218690,0.9692584081261500,FALSE
3718388,3718388,22.9,0.0699125232,0.1563291544,69.9125232246,156.3291544087,0.0434416145,0.097138403,229.3718026961,512.8909429502,1212908400000,6.6745477595,24028.3719343153,14930.2958832972,0.2385814997,92.8082046509,35691284,22177536,15,5,0.176816,3.410,2458000.5,0.4877528354835810,2.314997117714200,3.913352387660630,46.212162525,1286.542415386100,1.185850709412780,219.5632118825760,3.444143526015620,2458483.603943580000,224.8179666616970,0.2798197678480440,FALSE
3744851,3744851,26.9,0.0110803882,0.0247765013,11.0803882126,24.7765012606,0.0068850319,0.0153953994,36.3529808636,81.2877363957,1212908400000,19.0478301509,68572.188543069,42608.091264442,0.3515154787,136.7395172119,52585968,32675404,8,7,0.00537288,3.769,2458000.5,0.5004758236402040,1.911474874593590,4.283899945802760,161.682021617258,965.2755760736870,0.9548279123638080,31.48132035148400,2.86812183682337,2458440.558466270000,195.8799789584670,0.37295049095132,FALSE
3766499,3766499,19.6,0.3195618867,0.7145621017,319.5618867213,714.5621017269,0.1985664891,0.4440081677,1048.4314204307,2344.3639258298,1212908400000,12.413760127,44689.5364571266,27768.3400280407,0.2001372985,77.8534088135,29940114,18603924,8,4,0.0327154,4.418,2458000.5,0.3688686703148980,1.495287580757360,19.76804106449100,281.3490589312500,667.8601278208080,0.943722839105008,329.277469078113,2.046852322409700,2457952.161030290000,26.05639769578320,0.5390350239572780,TRUE
2175921,2175921,18.3,0.5815070396,1.30028927,581.5070396458,1300.2892700427,0.3613316107,0.807962044,1907.8315559515,4266.0410487267,1213513200000,13.863765129,49909.5544642726,31011.8562169809,0.4171042292,162.2535400391,62397904,38772260,64,0,0.14155,4.641,2458000.5,0.4838586953347460,1.368937873285860,20.69944414111300,342.7965027778830,585.0244746225560,0.7065653799234410,306.6714215116450,2.031310366648280,2458156.936540000000,263.7353874178800,0.6153588706391530,FALSE
3402642,3402642,25.7,0.0192555078,0.0430566244,19.2555078188,43.0566244241,0.0119648141,0.0267541378,63.1742402722,141.2618956756,1213513200000,2.7662459884,9958.4855581014,6187.8156513659,0.17733107,68.9817886353,26528352,16483953,16,0,0.0483196,5.244,2458000.5,0.1766318721908850,1.208906796970770,7.724689405886890,147.2825544861750,485.4982355933010,0.9953753261175380,50.19779903325220,1.422438267824000,2457965.868913470000,25.67916881142790,0.7415062993175740,FALSE
3607411,3607411,20.3,0.2315021222,0.5176544822,231.5021222103,517.6544821978,0.1438487052,0.3216554833,759.5214226325,1698.3415313737,1213513200000,15.1986488116,54715.1357217164,33997.857526641,0.1193551144,46.4291381836,17855270,11094751,25,1,0.053324,6.842,2458000.5,0.6159617000841540,0.8373312053829870,6.540488651070540,312.0220453248810,279.8622631815640,0.321567252581768,169.7644635025980,1.353095158184210,2457925.328020980000,96.69725435474740,1.286347061970430,FALSE
3772982,3772982,24.821,0.0288638977,0.0645416373,28.8638976985,64.5416373494,0.017935189,0.0401043017,94.6978301251,211.7507854815,1213513200000,4.2325155017,15237.0558062032,9467.7139258044,0.2381991212,92.6594543457,35634080,22141992,9,6,0.03864,5.690,2458000.5,0.1277041003277920,1.086417218515510,6.61689040094888,17.74718252413390,413.6122444432070,0.9476772850443630,82.37875738472370,1.225157151986650,2458168.032315460000,214.1831525200860,0.870380422331601,FALSE
3412932,3412932,23.2,0.0608912622,0.1361570015,60.8912622106,136.1570015386,0.0378360645,0.0846040122,199.7744887109,446.7093369279,1214118000000,13.2037837591,47533.6215326714,29535.5438906758,0.0227829846,8.8625812531,3408286,2117810.75,24,7,0.000501454,4.013,2458000.5,0.528938612035641,1.709056813042570,5.271825436023070,89.36799362051240,816.0808309338050,0.8050706744617790,246.077134568266,2.613042951623370,2457949.547338180000,22.47688900510930,0.4411327730711040,FALSE
3414403,3414403,22.2,0.096506147,0.2157943048,96.5061469579,215.7943048444,0.059966121,0.134088323,316.6212271853,707.9865871058,1214118000000,14.4851731264,52146.6232550281,32401.8837664368,0.0551284803,21.444978714,8247103.5,5124512.5,9,9,0.0226203,3.305,2454651.5,0.6494739087032340,2.258531471702520,1.987751405199740,12.59570941882540,1239.760076562570,0.7916742088466180,199.3904147414790,3.725388734558430,2454599.714232700000,15.03748715548460,0.2903787650576370,FALSE
2088254,2088254,17.6,0.8027031673,1.7948988478,802.7031672829,1794.8988477988,0.4987764698,1.115298092,2633.5406593483,5888.7759358124,1215500400000,12.1349891913,43685.9610886951,27144.7573220284,0.4835579015,188.1040344238,72339232,44949516,121,0,0.0100036,5.142,2458000.5,0.6296879623294290,1.182134944476100,1.521417366146010,272.26806726401,469.4604493092070,0.4377588000905320,140.0316773687170,1.92651108886167,2458035.258191390000,333.3461063258950,0.7668377613699440,TRUE
3275203,3275203,19.3,0.3669061375,0.8204270649,366.9061375314,820.4270648822,0.2279848336,0.5097895857,1203.7603322587,2691.6899315481,1215500400000,17.2718365698,62178.611651339,38635.3712230223,0.2414113886,93.9090270996,36114628,22440590,22,0,0.0308138,3.511,2458000.5,0.5318330998903200,2.116372198877660,13.112213235274,90.56972827780190,1124.570013007950,0.9908154118268630,145.1416234350730,3.24192898592846,2457996.467179200000,1.290996088689190,0.3201223541761430,TRUE
3409990,3409990,20.8,0.1838886721,0.411187571,183.8886720703,411.1875710413,0.1142630881,0.2555000322,603.309310875,1349.040630575,1215500400000,15.4830866692,55739.1120090404,34634.116570284,0.4572714611,177.8786010742,68406840,42506036,14,1,0.139562,4.152,2458000.5,0.6484477073621910,1.546900366446810,18.3852313277902,31.12087676180660,702.7355761911200,0.5438163703066420,307.2900472835140,2.549984362586970,2458196.408725520000,259.6391479549680,0.5122837269051150,FALSE
3449084,3449084,18.7,0.4836764882,1.0815335068,483.6764882185,1081.533506775,0.3005425432,0.6720335566,1586.8651696069,3548.3383903678,1215500400000,7.3396776786,26422.8396429771,16418.124999271,0.4968270606,193.2657318115,74324272,46182960,48,0,0.142668,5.578,2457800.5,0.2757154097662430,1.095616931634950,20.06047924051370,29.85475188330020,418.8770146815850,0.7935384603823840,41.83968122640640,1.39769540288751,2457736.353513620000,55.13010809299960,0.8594408081180090,FALSE
2484795,2484795,18.7,0.4836764882,1.0815335068,483.6764882185,1081.533506775,0.3005425432,0.6720335566,1586.8651696069,3548.3383903678,1215500400000,7.3396854001,26422.8674403475,16418.142271476,0.4968273093,193.2658233643,74324304,46182984,84,0,0.143378,5.578,2458000.5,0.2757388626389930,1.095534471257380,20.06188686785350,29.85204408495720,418.8297261094650,0.7934530421710620,41.83420725847330,1.397615900343700,2458155.185468780000,227.0419855823630,0.8595378445175370,FALSE
3767037,3767037,21.7,0.1214940408,0.2716689341,121.4940407996,271.6689340891,0.0754928736,0.1688071972,398.6025088171,891.3023057169,1215500400000,8.7246688834,31408.8079802928,19516.2118253103,0.2888980676,112.3813552856,43218540,26854754,18,3,0.0482413,6.358,2458000.5,0.305772298560184,0.9362706883763570,7.522430518969640,80.72052670803040,330.9028957573170,0.6499850479169920,267.5372578118480,1.222556328835720,2458003.459142480000,356.7806528537900,1.087932455761960,TRUE
3414394,3414394,21.9,0.1108038821,0.2477650126,110.8038821264,247.7650126055,0.068850319,0.1539539936,363.5298086356,812.8773639568,1216105200000,12.2563917835,44123.0104205539,27416.3227804825,0.0546716393,21.2672672272,8178760.5,5082046.5,16,8,0.00167506,3.745,2454650.5,0.5649050127461150,1.890231489416010,3.784386748686070,105.5143672770340,949.2288244094090,0.8224302457943530,243.3588285529780,2.958032733037670,2454703.328255290000,339.9646076748940,0.3792552340832940,TRUE
2090367,2090367,17.8,0.7320739893,1.6369672047,732.0739893473,1636.96720474,0.4548895468,1.017163949,2401.8176272101,5370.6274839991,1216105200000,13.557153222,48805.751599173,30325.996042275,0.1584531212,61.6382637024,23704250,14729138,105,0,0.151602,5.319,2458000.5,0.4263721747783790,1.155597489031690,16.87997691849470,86.85424423352400,453.7413001387630,0.6628828744648170,313.8042810912490,1.648312103598570,2457913.171851650000,69.28647093969990,0.7934036418767810,FALSE
3102756,3102756,22.7,0.0766575574,0.1714115092,76.6575573531,171.4115092306,0.0476327831,0.1065101409,251.5011804664,562.3737359442,1216105200000,9.1766070158,33035.7852568785,20527.1522336421,0.2123388714,82.5998153687,31765442,19738130,10,2,0.00385218,6.481,2458000.5,0.1621960789499530,0.9171413543662440,13.06024110959750,295.0406370400680,320.8136523206950,0.7683846228451900,305.9033341542670,1.065898085887300,2458153.676955330000,188.1129761134880,1.122146758393350,FALSE
3736203,3736203,21.7,0.1214940408,0.2716689341,121.4940407996,271.6689340891,0.0754928736,0.1688071972,398.6025088171,891.3023057169,1216105200000,5.843494083,21036.5786987897,13071.3119142563,0.1425149704,55.4383239746,21319936,13247595,5,7,0.135627,4.611,2458000.5,0.2479378494022840,1.442076654421830,10.53374379152340,89.80297887012690,632.5297346650790,1.084531270051240,239.4808437594490,1.799622038792420,2457866.202114690000,76.43472877522980,0.5691432042963450,FALSE
3423200,3423200,22.0,0.1058168859,0.2366137501,105.8168859331,236.6137501138,0.0657515442,0.1470249225,347.1682720448,776.2918559233,1216710000000,17.1210318275,61635.7145788333,38298.0360948312,0.04379746,17.0372123718,6552006.5,4071228.25,8,8,0.000320917,3.674,2454685.5,0.5983448162196450,1.891514992135770,17.08345383085670,122.8350625027550,950.1958048399460,0.7597368017895900,108.989730624255,3.023293182481950,2454623.942818250000,23.32212510023860,0.3788692795382730,FALSE
3170231,3170231,21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,933.3080892598,1216710000000,14.6614532789,52781.2318039039,32796.2048394869,0.3764765482,146.4493865967,56320092,34995684,26,0,0.0212139,5.412,2455713.5,0.4862072148864080,1.130047953480840,7.612151869425830,278.8182347787310,438.7768808682200,0.5806104853308370,65.60857109513120,1.679485421630850,2455570.117177800000,117.640236396616,0.8204625532859840,TRUE
3370284,3370284,18.8,0.4619074603,1.0328564805,461.9074602816,1032.8564805039,0.2870159005,0.6417870641,1515.4444719902,3388.6368554964,1216710000000,28.0971772626,101149.8381454200,62850.5758187471,0.407960596,158.6966705322,61030036,37922308,20,1,0.35414,4.036,2458000.5,0.5950583803938770,1.56966186250079,35.20072454484010,334.5304616137540,718.3028451205980,0.6356214168350330,19.30872544001350,2.503702308166550,2458282.785446430000,218.5237947973160,0.5011813644418450,FALSE
3398088,3398088,24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752,1216710000000,5.0863936568,18311.0171644288,11377.7539708641,0.1748782903,68.0276489258,26161420,16255952,9,6,0.0147691,6.309,2458000.5,0.120079697142792,0.9530153275652000,1.65292830286542,277.3130502566010,339.8194676489030,0.8385775356587320,34.95666452569320,1.067453119471670,2458077.991854020000,277.9062116720970,1.059386039566010,FALSE
